AccidentDate,State,Accident_Count
2019-10-01,OH,45
2019-10-01,OK,78
2019-10-01,OR,105
2019-10-01,PA,78
2019-10-01,RI,3
2019-10-01,SC,252
2019-10-01,TN,73
2019-10-01,TX,329
2019-10-01,UT,94
2019-10-01,VA,72
2019-10-01,VT,2
2019-10-01,WA,47
2019-10-01,WI,57
2019-10-01,WV,5
2019-10-02,AL,64
2019-10-02,AR,8
2019-10-02,AZ,91
2019-10-02,CA,1147
2019-10-02,CO,40
2019-10-02,CT,25
2019-10-02,DC,5
2019-10-02,DE,6
2019-10-02,FL,261
2019-10-02,GA,66
2019-10-02,IA,8
2019-10-02,ID,1
2019-10-02,IL,66
2019-10-02,IN,31
2019-10-02,KS,5
2019-10-02,KY,26
2019-10-02,LA,42
2019-10-02,MA,44
2019-10-02,MD,23
2019-10-02,ME,2
2019-10-02,MI,95
2019-10-02,MN,54
2019-10-02,MO,32
2019-10-02,MS,4
2019-10-02,NC,182
2019-10-02,NE,9
2019-10-02,NH,6
2019-10-02,NJ,38
2019-10-02,NM,3
2019-10-02,NV,8
2019-10-02,NY,100
2019-10-02,OH,63
2019-10-02,OK,55
2019-10-02,OR,93
2019-10-02,PA,59
2019-10-02,RI,8
2019-10-02,SC,247
2019-10-02,TN,50
2019-10-02,TX,311
2019-10-02,UT,80
2019-10-02,VA,79
2019-10-02,VT,1
2019-10-02,WA,49
2019-10-02,WI,41
2019-10-02,WV,1
2019-10-03,AL,51
2019-10-03,AR,4
2019-10-03,AZ,88
2019-10-03,CA,1168
2019-10-03,CO,38
2019-10-03,CT,11
2019-10-03,DE,10
2019-10-03,FL,238
2019-10-03,GA,73
2019-10-03,IA,6
2019-10-03,ID,3
2019-10-03,IL,99
2019-10-03,IN,31
2019-10-03,KS,5
2019-10-03,KY,25
2019-10-03,LA,49
2019-10-03,MA,44
2019-10-03,MD,23
2019-10-03,ME,1
2019-10-03,MI,111
2019-10-03,MN,45
2019-10-03,MO,19
2019-10-03,MS,5
2019-10-03,NC,208
2019-10-03,NE,8
2019-10-03,NH,11
2019-10-03,NJ,73
2019-10-03,NM,3
2019-10-03,NV,8
2019-10-03,NY,142
2019-10-03,OH,58
2019-10-03,OK,57
2019-10-03,OR,136
2019-10-03,PA,94
2019-10-03,RI,10
2019-10-03,SC,274
2019-10-03,TN,86
2019-10-03,TX,346
2019-10-03,UT,104
2019-10-03,VA,80
2019-10-03,WA,49
2019-10-03,WI,56
2019-10-04,AL,46
2019-10-04,AR,2
2019-10-04,AZ,88
2019-10-04,CA,1364
2019-10-04,CO,65
2019-10-04,CT,29
2019-10-04,DC,3
2019-10-04,DE,1
2019-10-04,FL,230
2019-10-04,GA,62
2019-10-04,IA,3
2019-10-04,ID,1
2019-10-04,IL,59
2019-10-04,IN,35
2019-10-04,KS,4
2019-10-04,KY,28
2019-10-04,LA,45
2019-10-04,MA,49
2019-10-04,MD,26
2019-10-04,ME,2
2019-10-04,MI,63
2019-10-04,MN,159
2019-10-04,MO,19
2019-10-04,MS,15
2019-10-04,NC,169
2019-10-04,NE,12
2019-10-04,NH,10
2019-10-04,NJ,45
2019-10-04,NM,7
2019-10-04,NV,8
2019-10-04,NY,122
2019-10-04,OH,49
2019-10-04,OK,56
2019-10-04,OR,113
2019-10-04,PA,64
2019-10-04,RI,15
2019-10-04,SC,254
2019-10-04,TN,64
2019-10-04,TX,377
2019-10-04,UT,86
2019-10-04,VA,65
2019-10-04,VT,2
2019-10-04,WA,57
2019-10-04,WI,23
2019-10-05,AL,27
2019-10-05,AR,2
2019-10-05,AZ,10
2019-10-05,CA,864
2019-10-05,CO,19
2019-10-05,CT,5
2019-10-05,DC,1
2019-10-05,DE,1
2019-10-05,FL,55
2019-10-05,GA,31
2019-10-05,IA,3
2019-10-05,ID,1
2019-10-05,IL,12
2019-10-05,IN,9
2019-10-05,KS,11
2019-10-05,KY,5
2019-10-05,LA,9
2019-10-05,MA,8
2019-10-05,MD,8
2019-10-05,MI,10
2019-10-05,MN,115
2019-10-05,MO,14
2019-10-05,MS,1
2019-10-05,NC,14
2019-10-05,NE,10
2019-10-05,NH,1
2019-10-05,NJ,9
2019-10-05,NM,2
2019-10-05,NV,6
2019-10-05,NY,54
2019-10-05,OH,3
2019-10-05,OK,18
2019-10-05,OR,111
2019-10-05,PA,24
2019-10-05,RI,6
2019-10-05,SC,23
2019-10-05,TN,17
2019-10-05,TX,63
2019-10-05,UT,47
2019-10-05,VA,18
2019-10-05,WA,17
2019-10-05,WI,11
2019-10-05,WV,1
2019-10-06,AL,14
2019-10-06,AR,3
2019-10-06,AZ,25
2019-10-06,CA,878
2019-10-06,CO,13
2019-10-06,CT,4
2019-10-06,FL,58
2019-10-06,GA,12
2019-10-06,IL,10
2019-10-06,IN,4
2019-10-06,KS,7
2019-10-06,KY,6
2019-10-06,LA,7
2019-10-06,MD,5
2019-10-06,MI,19
2019-10-06,MN,85
2019-10-06,MO,12
2019-10-06,NC,16
2019-10-06,NE,5
2019-10-06,NH,3
2019-10-06,NJ,7
2019-10-06,NM,2
2019-10-06,NV,4
2019-10-06,NY,41
2019-10-06,OH,1
2019-10-06,OK,9
2019-10-06,OR,82
2019-10-06,PA,32
2019-10-06,RI,1
2019-10-06,SC,17
2019-10-06,TN,15
2019-10-06,TX,73
2019-10-06,UT,23
2019-10-06,VA,14
2019-10-06,WA,20
2019-10-06,WI,2
2019-10-06,WV,2
2019-10-07,AL,61
2019-10-07,AZ,99
2019-10-07,CA,1090
2019-10-07,CO,30
2019-10-07,CT,12
2019-10-07,DC,16
2019-10-07,DE,2
2019-10-07,FL,255
2019-10-07,GA,80
2019-10-07,IA,11
2019-10-07,ID,2
2019-10-07,IL,45
2019-10-07,IN,29
2019-10-07,KS,5
2019-10-07,KY,54
2019-10-07,LA,37
2019-10-07,MA,36
2019-10-07,MD,34
2019-10-07,ME,2
2019-10-07,MI,63
2019-10-07,MN,133
2019-10-07,MO,25
2019-10-07,MS,3
2019-10-07,NC,147
2019-10-07,NE,16
2019-10-07,NH,7
2019-10-07,NJ,25
2019-10-07,NM,3
2019-10-07,NV,6
2019-10-07,NY,139
2019-10-07,OH,58
2019-10-07,OK,32
2019-10-07,OR,116
2019-10-07,PA,83
2019-10-07,RI,10
2019-10-07,SC,215
2019-10-07,TN,81
2019-10-07,TX,362
2019-10-07,UT,42
2019-10-07,VA,75
2019-10-07,VT,4
2019-10-07,WA,51
2019-10-07,WI,34
2019-10-08,AL,42
2019-10-08,AR,3
2019-10-08,AZ,81
2019-10-08,CA,1282
2019-10-08,CO,64
2019-10-08,CT,23
2019-10-08,DC,4
2019-10-08,DE,1
2019-10-08,FL,287
2019-10-08,GA,66
2019-10-08,IA,8
2019-10-08,ID,5
2019-10-08,IL,87
2019-10-08,IN,19
2019-10-08,KS,8
2019-10-08,KY,27
2019-10-08,LA,28
2019-10-08,MA,40
2019-10-08,MD,59
2019-10-08,ME,2
2019-10-08,MI,74
2019-10-08,MN,142
2019-10-08,MO,32
2019-10-08,MS,3
2019-10-08,NC,224
2019-10-08,NE,24
2019-10-08,NH,5
2019-10-08,NJ,39
2019-10-08,NM,5
2019-10-08,NV,5
2019-10-08,NY,137
2019-10-08,OH,57
2019-10-08,OK,54
2019-10-08,OR,126
2019-10-08,PA,78
2019-10-08,RI,6
2019-10-08,SC,229
2019-10-08,TN,49
2019-10-08,TX,364
2019-10-08,UT,80
2019-10-08,VA,111
2019-10-08,WA,76
2019-10-08,WI,19
2019-10-09,AL,48
2019-10-09,AR,6
2019-10-09,AZ,91
2019-10-09,CA,991
2019-10-09,CO,57
2019-10-09,CT,20
2019-10-09,DC,7
2019-10-09,DE,14
2019-10-09,FL,220
2019-10-09,GA,79
2019-10-09,IA,17
2019-10-09,ID,1
2019-10-09,IL,74
2019-10-09,IN,31
2019-10-09,KS,4
2019-10-09,KY,18
2019-10-09,LA,74
2019-10-09,MA,47
2019-10-09,MD,40
2019-10-09,ME,3
2019-10-09,MI,78
2019-10-09,MN,160
2019-10-09,MO,34
2019-10-09,MS,10
2019-10-09,MT,4
2019-10-09,NC,184
2019-10-09,NE,13
2019-10-09,NH,4
2019-10-09,NJ,41
2019-10-09,NM,4
2019-10-09,NV,10
2019-10-09,NY,116
2019-10-09,OH,66
2019-10-09,OK,43
2019-10-09,OR,121
2019-10-09,PA,111
2019-10-09,RI,12
2019-10-09,SC,251
2019-10-09,TN,61
2019-10-09,TX,322
2019-10-09,UT,55
2019-10-09,VA,71
2019-10-09,WA,50
2019-10-09,WI,21
2019-10-09,WY,1
2019-10-10,AL,42
2019-10-10,AR,1
2019-10-10,AZ,101
2019-10-10,CA,1228
2019-10-10,CO,139
2019-10-10,CT,21
2019-10-10,DE,8
2019-10-10,FL,235
2019-10-10,GA,79
2019-10-10,IA,15
2019-10-10,ID,5
2019-10-10,IL,69
2019-10-10,IN,14
2019-10-10,KS,4
2019-10-10,KY,25
2019-10-10,LA,83
2019-10-10,MA,35
2019-10-10,MD,40
2019-10-10,ME,2
2019-10-10,MI,65
2019-10-10,MN,157
2019-10-10,MO,42
2019-10-10,MS,7
2019-10-10,NC,208
2019-10-10,NE,19
2019-10-10,NH,3
2019-10-10,NJ,30
2019-10-10,NM,6
2019-10-10,NV,10
2019-10-10,NY,161
2019-10-10,OH,44
2019-10-10,OK,58
2019-10-10,OR,93
2019-10-10,PA,59
2019-10-10,RI,5
2019-10-10,SC,260
2019-10-10,TN,63
2019-10-10,TX,381
2019-10-10,UT,90
2019-10-10,VA,73
2019-10-10,WA,55
2019-10-10,WI,23
2019-10-10,WV,1
2019-10-11,AL,69
2019-10-11,AR,1
2019-10-11,AZ,134
2019-10-11,CA,1269
2019-10-11,CO,68
2019-10-11,CT,20
2019-10-11,DC,3
2019-10-11,DE,2
2019-10-11,FL,212
2019-10-11,GA,57
2019-10-11,IA,8
2019-10-11,ID,2
2019-10-11,IL,77
2019-10-11,IN,47
2019-10-11,KS,3
2019-10-11,KY,26
2019-10-11,LA,75
2019-10-11,MA,47
2019-10-11,MD,46
2019-10-11,ME,3
2019-10-11,MI,96
2019-10-11,MN,146
2019-10-11,MO,27
2019-10-11,MS,7
2019-10-11,NC,183
2019-10-11,NE,10
2019-10-11,NH,9
2019-10-11,NJ,31
2019-10-11,NM,7
2019-10-11,NV,6
2019-10-11,NY,120
2019-10-11,OH,55
2019-10-11,OK,60
2019-10-11,OR,113
2019-10-11,PA,81
2019-10-11,RI,14
2019-10-11,SC,286
2019-10-11,TN,69
2019-10-11,TX,336
2019-10-11,UT,70
2019-10-11,VA,97
2019-10-11,VT,1
2019-10-11,WA,42
2019-10-11,WI,24
2019-10-11,WV,1
2019-10-12,AL,46
2019-10-12,AR,3
2019-10-12,AZ,27
2019-10-12,CA,952
2019-10-12,CO,18
2019-10-12,CT,3
2019-10-12,FL,43
2019-10-12,GA,26
2019-10-12,IA,2
2019-10-12,ID,2
2019-10-12,IL,15
2019-10-12,IN,15
2019-10-12,KS,5
2019-10-12,KY,4
2019-10-12,LA,5
2019-10-12,MA,1
2019-10-12,MD,12
2019-10-12,MI,27
2019-10-12,MN,117
2019-10-12,MO,19
2019-10-12,NC,14
2019-10-12,NE,20
2019-10-12,NJ,20
2019-10-12,NV,5
2019-10-12,NY,44
2019-10-12,OH,8
2019-10-12,OK,11
2019-10-12,OR,93
2019-10-12,PA,20
2019-10-12,RI,1
2019-10-12,SC,21
2019-10-12,TN,16
2019-10-12,TX,66
2019-10-12,UT,56
2019-10-12,VA,21
2019-10-12,WA,25
2019-10-12,WI,3
2019-10-12,WV,4
2019-10-13,AL,32
2019-10-13,AZ,33
2019-10-13,CA,709
2019-10-13,CO,38
2019-10-13,CT,7
2019-10-13,DE,2
2019-10-13,FL,57
2019-10-13,GA,58
2019-10-13,IA,3
2019-10-13,ID,1
2019-10-13,IL,14
2019-10-13,IN,14
2019-10-13,KS,2
2019-10-13,KY,3
2019-10-13,LA,3
2019-10-13,MA,2
2019-10-13,MD,15
2019-10-13,MI,18
2019-10-13,MN,99
2019-10-13,MO,13
2019-10-13,NC,33
2019-10-13,NE,8
2019-10-13,NH,4
2019-10-13,NJ,12
2019-10-13,NV,5
2019-10-13,NY,52
2019-10-13,OH,3
2019-10-13,OK,28
2019-10-13,OR,78
2019-10-13,PA,17
2019-10-13,RI,1
2019-10-13,SC,38
2019-10-13,TN,14
2019-10-13,TX,63
2019-10-13,UT,26
2019-10-13,VA,18
2019-10-13,WA,12
2019-10-13,WI,4
2019-10-14,AL,53
2019-10-14,AR,2
2019-10-14,AZ,80
2019-10-14,CA,923
2019-10-14,CO,66
2019-10-14,CT,24
2019-10-14,DC,2
2019-10-14,DE,7
2019-10-14,FL,250
2019-10-14,GA,49
2019-10-14,IA,11
2019-10-14,ID,3
2019-10-14,IL,66
2019-10-14,IN,16
2019-10-14,KS,7
2019-10-14,KY,31
2019-10-14,LA,88
2019-10-14,MA,24
2019-10-14,MD,27
2019-10-14,ME,3
2019-10-14,MI,72
2019-10-14,MN,127
2019-10-14,MO,16
2019-10-14,MS,7
2019-10-14,NC,221
2019-10-14,NE,9
2019-10-14,NH,13
2019-10-14,NJ,31
2019-10-14,NM,2
2019-10-14,NV,13
2019-10-14,NY,126
2019-10-14,OH,50
2019-10-14,OK,61
2019-10-14,OR,102
2019-10-14,PA,65
2019-10-14,RI,5
2019-10-14,SC,227
2019-10-14,TN,53
2019-10-14,TX,361
2019-10-14,UT,56
2019-10-14,VA,59
2019-10-14,WA,39
2019-10-14,WI,46
2019-10-14,WV,3
2019-10-14,WY,1
2019-10-15,AL,100
2019-10-15,AR,4
2019-10-15,AZ,81
2019-10-15,CA,1077
2019-10-15,CO,53
2019-10-15,CT,31
2019-10-15,DC,9
2019-10-15,DE,3
2019-10-15,FL,299
2019-10-15,GA,78
2019-10-15,IA,14
2019-10-15,ID,1
2019-10-15,IL,76
2019-10-15,IN,31
2019-10-15,KS,4
2019-10-15,KY,38
2019-10-15,LA,70
2019-10-15,MA,51
2019-10-15,MD,34
2019-10-15,MI,74
2019-10-15,MN,168
2019-10-15,MO,22
2019-10-15,MS,23
2019-10-15,NC,187
2019-10-15,ND,1
2019-10-15,NE,9
2019-10-15,NH,5
2019-10-15,NJ,49
2019-10-15,NM,3
2019-10-15,NV,8
2019-10-15,NY,160
2019-10-15,OH,62
2019-10-15,OK,47
2019-10-15,OR,111
2019-10-15,PA,66
2019-10-15,RI,4
2019-10-15,SC,241
2019-10-15,TN,55
2019-10-15,TX,337
2019-10-15,UT,80
2019-10-15,VA,75
2019-10-15,WA,43
2019-10-15,WI,31
2019-10-16,AL,107
2019-10-16,AR,4
2019-10-16,AZ,85
2019-10-16,CA,1214
2019-10-16,CO,58
2019-10-16,CT,24
2019-10-16,DC,7
2019-10-16,DE,6
2019-10-16,FL,261
2019-10-16,GA,136
2019-10-16,IA,9
2019-10-16,ID,2
2019-10-16,IL,64
2019-10-16,IN,14
2019-10-16,KS,8
2019-10-16,KY,36
2019-10-16,LA,82
2019-10-16,MA,41
2019-10-16,MD,42
2019-10-16,ME,3
2019-10-16,MI,68
2019-10-16,MN,143
2019-10-16,MO,31
2019-10-16,MS,14
2019-10-16,MT,1
2019-10-16,NC,281
2019-10-16,NE,17
2019-10-16,NH,4
2019-10-16,NJ,36
2019-10-16,NM,5
2019-10-16,NV,8
2019-10-16,NY,165
2019-10-16,OH,82
2019-10-16,OK,55
2019-10-16,OR,145
2019-10-16,PA,121
2019-10-16,RI,10
2019-10-16,SC,281
2019-10-16,TN,63
2019-10-16,TX,332
2019-10-16,UT,101
2019-10-16,VA,111
2019-10-16,WA,63
2019-10-16,WI,33
2019-10-16,WV,1
2019-10-17,AL,99
2019-10-17,AR,4
2019-10-17,AZ,83
2019-10-17,CA,1324
2019-10-17,CO,73
2019-10-17,CT,13
2019-10-17,DC,2
2019-10-17,DE,2
2019-10-17,FL,258
2019-10-17,GA,77
2019-10-17,IA,15
2019-10-17,ID,1
2019-10-17,IL,84
2019-10-17,IN,36
2019-10-17,KS,4
2019-10-17,KY,32
2019-10-17,LA,48
2019-10-17,MA,28
2019-10-17,MD,35
2019-10-17,ME,1
2019-10-17,MI,63
2019-10-17,MN,170
2019-10-17,MO,14
2019-10-17,MS,5
2019-10-17,NC,244
2019-10-17,NE,18
2019-10-17,NH,6
2019-10-17,NJ,42
2019-10-17,NM,1
2019-10-17,NV,10
2019-10-17,NY,139
2019-10-17,OH,54
2019-10-17,OK,53
2019-10-17,OR,95
2019-10-17,PA,75
2019-10-17,RI,2
2019-10-17,SC,261
2019-10-17,TN,85
2019-10-17,TX,308
2019-10-17,UT,68
2019-10-17,VA,80
2019-10-17,WA,54
2019-10-17,WI,23
2019-10-17,WV,3
2019-10-18,AL,63
2019-10-18,AR,4
2019-10-18,AZ,78
2019-10-18,CA,1340
2019-10-18,CO,58
2019-10-18,CT,15
2019-10-18,DC,2
2019-10-18,DE,12
2019-10-18,FL,154
2019-10-18,GA,70
2019-10-18,IA,19
2019-10-18,IL,57
2019-10-18,IN,17
2019-10-18,KS,5
2019-10-18,KY,38
2019-10-18,LA,63
2019-10-18,MA,32
2019-10-18,MD,26
2019-10-18,ME,1
2019-10-18,MI,43
2019-10-18,MN,153
2019-10-18,MO,28
2019-10-18,MS,6
2019-10-18,NC,236
2019-10-18,NE,12
2019-10-18,NH,6
2019-10-18,NJ,23
2019-10-18,NM,0
2019-10-18,NV,12
2019-10-18,NY,100
2019-10-18,OH,60
2019-10-18,OK,51
2019-10-18,OR,149
2019-10-18,PA,86
2019-10-18,RI,9
2019-10-18,SC,295
2019-10-18,TN,48
2019-10-18,TX,312
2019-10-18,UT,58
2019-10-18,VA,88
2019-10-18,WA,58
2019-10-18,WI,19
2019-10-18,WV,2
2019-10-19,AL,26
2019-10-19,AR,3
2019-10-19,AZ,42
2019-10-19,CA,975
2019-10-19,CO,30
2019-10-19,CT,2
2019-10-19,DC,2
2019-10-19,FL,75
2019-10-19,GA,60
2019-10-19,IA,3
2019-10-19,ID,3
2019-10-19,IL,14
2019-10-19,IN,10
2019-10-19,KS,1
2019-10-19,KY,5
2019-10-19,LA,4
2019-10-19,MA,1
2019-10-19,MD,19
2019-10-19,ME,4
2019-10-19,MI,14
2019-10-19,MN,100
2019-10-19,MO,16
2019-10-19,MS,1
2019-10-19,NC,17
2019-10-19,NE,4
2019-10-19,NH,6
2019-10-19,NJ,17
2019-10-19,NM,1
2019-10-19,NV,4
2019-10-19,NY,63
2019-10-19,OH,2
2019-10-19,OK,16
2019-10-19,OR,161
2019-10-19,PA,20
2019-10-19,RI,10
2019-10-19,SC,16
2019-10-19,TN,16
2019-10-19,TX,50
2019-10-19,UT,43
2019-10-19,VA,19
2019-10-19,WA,43
2019-10-19,WI,5
2019-10-19,WV,1
2019-10-20,AL,19
2019-10-20,AZ,18
2019-10-20,CA,853
2019-10-20,CO,12
2019-10-20,CT,4
2019-10-20,DC,2
2019-10-20,FL,42
2019-10-20,GA,18
2019-10-20,IL,15
2019-10-20,IN,5
2019-10-20,KS,1
2019-10-20,KY,3
2019-10-20,LA,10
2019-10-20,MA,2
2019-10-20,MD,17
2019-10-20,ME,1
2019-10-20,MI,13
2019-10-20,MN,108
2019-10-20,MO,10
2019-10-20,MS,5
2019-10-20,NC,25
2019-10-20,NE,4
2019-10-20,NH,1
2019-10-20,NJ,15
2019-10-20,NM,1
2019-10-20,NV,4
2019-10-20,NY,61
2019-10-20,OH,2
2019-10-20,OK,8
2019-10-20,OR,67
2019-10-20,PA,26
2019-10-20,RI,3
2019-10-20,SC,24
2019-10-20,TN,19
2019-10-20,TX,44
2019-10-20,UT,20
2019-10-20,VA,53
2019-10-20,WA,33
2019-10-20,WI,5
2019-10-20,WV,1
2019-10-20,WY,1
2019-10-21,AL,84
2019-10-21,AR,1
2019-10-21,AZ,123
2019-10-21,CA,1156
2019-10-21,CO,52
2019-10-21,CT,17
2019-10-21,DC,4
2019-10-21,DE,11
2019-10-21,FL,202
2019-10-21,GA,80
2019-10-21,IA,15
2019-10-21,IL,99
2019-10-21,IN,25
2019-10-21,KS,10
2019-10-21,KY,51
2019-10-21,LA,73
2019-10-21,MA,34
2019-10-21,MD,35
2019-10-21,MI,74
2019-10-21,MN,230
2019-10-21,MO,39
2019-10-21,MS,16
2019-10-21,NC,214
2019-10-21,NE,20
2019-10-21,NH,3
2019-10-21,NJ,36
2019-10-21,NM,3
2019-10-21,NV,9
2019-10-21,NY,129
2019-10-21,OH,57
2019-10-21,OK,49
2019-10-21,OR,105
2019-10-21,PA,112
2019-10-21,RI,12
2019-10-21,SC,235
2019-10-21,TN,73
2019-10-21,TX,330
2019-10-21,UT,68
2019-10-21,VA,78
2019-10-21,VT,1
2019-10-21,WA,65
2019-10-21,WI,25
2019-10-21,WV,2
2019-10-22,AL,88
2019-10-22,AZ,94
2019-10-22,CA,1268
2019-10-22,CO,63
2019-10-22,CT,28
2019-10-22,DC,11
2019-10-22,DE,5
2019-10-22,FL,248
2019-10-22,GA,96
2019-10-22,IA,15
2019-10-22,IL,75
2019-10-22,IN,24
2019-10-22,KS,6
2019-10-22,KY,32
2019-10-22,LA,68
2019-10-22,MA,42
2019-10-22,MD,47
2019-10-22,ME,4
2019-10-22,MI,77
2019-10-22,MN,150
2019-10-22,MO,47
2019-10-22,MS,3
2019-10-22,NC,244
2019-10-22,NE,13
2019-10-22,NH,9
2019-10-22,NJ,51
2019-10-22,NM,3
2019-10-22,NV,12
2019-10-22,NY,134
2019-10-22,OH,69
2019-10-22,OK,45
2019-10-22,OR,115
2019-10-22,PA,120
2019-10-22,RI,12
2019-10-22,SC,251
2019-10-22,TN,91
2019-10-22,TX,344
2019-10-22,UT,84
2019-10-22,VA,82
2019-10-22,WA,62
2019-10-22,WI,16
2019-10-23,AL,74
2019-10-23,AR,3
2019-10-23,AZ,97
2019-10-23,CA,1198
2019-10-23,CO,70
2019-10-23,CT,39
2019-10-23,DC,3
2019-10-23,DE,8
2019-10-23,FL,179
2019-10-23,GA,75
2019-10-23,IA,9
2019-10-23,ID,1
2019-10-23,IL,62
2019-10-23,IN,15
2019-10-23,KS,2
2019-10-23,KY,28
2019-10-23,LA,81
2019-10-23,MA,56
2019-10-23,MD,43
2019-10-23,ME,7
2019-10-23,MI,81
2019-10-23,MN,182
2019-10-23,MO,33
2019-10-23,MS,9
2019-10-23,MT,3
2019-10-23,NC,237
2019-10-23,NE,11
2019-10-23,NH,14
2019-10-23,NJ,39
2019-10-23,NM,3
2019-10-23,NV,6
2019-10-23,NY,134
2019-10-23,OH,35
2019-10-23,OK,45
2019-10-23,OR,99
2019-10-23,PA,100
2019-10-23,RI,17
2019-10-23,SC,240
2019-10-23,TN,108
2019-10-23,TX,327
2019-10-23,UT,58
2019-10-23,VA,95
2019-10-23,VT,1
2019-10-23,WA,36
2019-10-23,WI,13
2019-10-23,WV,1
2019-10-24,AL,75
2019-10-24,AR,5
2019-10-24,AZ,85
2019-10-24,CA,1178
2019-10-24,CO,94
2019-10-24,CT,27
2019-10-24,DC,9
2019-10-24,DE,11
2019-10-24,FL,237
2019-10-24,GA,87
2019-10-24,IA,5
2019-10-24,ID,2
2019-10-24,IL,82
2019-10-24,IN,42
2019-10-24,KS,7
2019-10-24,KY,34
2019-10-24,LA,53
2019-10-24,MA,50
2019-10-24,MD,37
2019-10-24,ME,3
2019-10-24,MI,80
2019-10-24,MN,209
2019-10-24,MO,23
2019-10-24,MS,1
2019-10-24,NC,159
2019-10-24,NE,20
2019-10-24,NH,12
2019-10-24,NJ,41
2019-10-24,NM,11
2019-10-24,NV,7
2019-10-24,NY,153
2019-10-24,OH,43
2019-10-24,OK,84
2019-10-24,OR,124
2019-10-24,PA,76
2019-10-24,RI,12
2019-10-24,SC,237
2019-10-24,TN,73
2019-10-24,TX,374
2019-10-24,UT,87
2019-10-24,VA,61
2019-10-24,VT,3
2019-10-24,WA,36
2019-10-24,WI,19
2019-10-24,WY,1
2019-10-25,AL,151
2019-10-25,AR,8
2019-10-25,AZ,98
2019-10-25,CA,1285
2019-10-25,CO,50
2019-10-25,CT,19
2019-10-25,DC,9
2019-10-25,DE,6
2019-10-25,FL,231
2019-10-25,GA,72
2019-10-25,IA,14
2019-10-25,ID,1
2019-10-25,IL,65
2019-10-25,IN,28
2019-10-25,KS,7
2019-10-25,KY,22
2019-10-25,LA,80
2019-10-25,MA,20
2019-10-25,MD,46
2019-10-25,ME,3
2019-10-25,MI,58
2019-10-25,MN,218
2019-10-25,MO,30
2019-10-25,MS,6
2019-10-25,NC,146
2019-10-25,NE,11
2019-10-25,NH,8
2019-10-25,NJ,40
2019-10-25,NM,7
2019-10-25,NV,7
2019-10-25,NY,131
2019-10-25,OH,49
2019-10-25,OK,76
2019-10-25,OR,131
2019-10-25,PA,70
2019-10-25,RI,6
2019-10-25,SC,239
2019-10-25,TN,74
2019-10-25,TX,334
2019-10-25,UT,63
2019-10-25,VA,80
2019-10-25,VT,1
2019-10-25,WA,45
2019-10-25,WI,21
2019-10-25,WV,2
2019-10-26,AL,29
2019-10-26,AR,5
2019-10-26,AZ,40
2019-10-26,CA,977
2019-10-26,CO,35
2019-10-26,CT,11
2019-10-26,FL,54
2019-10-26,GA,40
2019-10-26,IA,2
2019-10-26,ID,2
2019-10-26,IL,32
2019-10-26,IN,18
2019-10-26,KS,3
2019-10-26,KY,20
2019-10-26,LA,10
2019-10-26,MA,4
2019-10-26,MD,11
2019-10-26,ME,1
2019-10-26,MI,56
2019-10-26,MN,120
2019-10-26,MO,21
2019-10-26,MS,1
2019-10-26,NC,47
2019-10-26,NH,1
2019-10-26,NJ,28
2019-10-26,NV,6
2019-10-26,NY,42
2019-10-26,OH,22
2019-10-26,OK,11
2019-10-26,OR,103
2019-10-26,PA,12
2019-10-26,RI,5
2019-10-26,SC,20
2019-10-26,TN,36
2019-10-26,TX,66
2019-10-26,UT,61
2019-10-26,VA,31
2019-10-26,WA,70
2019-10-26,WI,17
2019-10-27,AL,16
2019-10-27,AR,5
2019-10-27,AZ,11
2019-10-27,CA,754
2019-10-27,CO,26
2019-10-27,CT,8
2019-10-27,FL,55
2019-10-27,GA,20
2019-10-27,IA,1
2019-10-27,IL,15
2019-10-27,IN,3
2019-10-27,KY,5
2019-10-27,LA,8
2019-10-27,MA,1
2019-10-27,MD,21
2019-10-27,ME,1
2019-10-27,MI,21
2019-10-27,MN,95
2019-10-27,MO,8
2019-10-27,NC,22
2019-10-27,NE,1
2019-10-27,NH,4
2019-10-27,NJ,14
2019-10-27,NV,1
2019-10-27,NY,54
2019-10-27,OH,6
2019-10-27,OK,10
2019-10-27,OR,96
2019-10-27,PA,12
2019-10-27,RI,1
2019-10-27,SC,25
2019-10-27,TN,9
2019-10-27,TX,35
2019-10-27,UT,54
2019-10-27,VA,29
2019-10-27,WA,16
2019-10-27,WI,8
2019-10-27,WV,1
2019-10-27,WY,1
2019-10-28,AL,67
2019-10-28,AR,1
2019-10-28,AZ,87
2019-10-28,CA,1034
2019-10-28,CO,86
2019-10-28,CT,19
2019-10-28,DC,4
2019-10-28,DE,11
2019-10-28,FL,212
2019-10-28,GA,59
2019-10-28,IA,3
2019-10-28,ID,3
2019-10-28,IL,76
2019-10-28,IN,13
2019-10-28,KS,5
2019-10-28,KY,27
2019-10-28,LA,84
2019-10-28,MA,30
2019-10-28,MD,33
2019-10-28,ME,3
2019-10-28,MI,61
2019-10-28,MN,119
2019-10-28,MO,27
2019-10-28,MS,3
2019-10-28,MT,3
2019-10-28,NC,210
2019-10-28,NE,29
2019-10-28,NH,2
2019-10-28,NJ,49
2019-10-28,NM,7
2019-10-28,NV,1
2019-10-28,NY,148
2019-10-28,OH,53
2019-10-28,OK,52
2019-10-28,OR,123
2019-10-28,PA,77
2019-10-28,RI,19
